Gene1,Gene2,Score
rag2,h2-ob,323.0
rag2,ifi213,388.0
rag2,enpp5,332.0
rag2,lag3,352.0
rag2,rasip1,617.0
rag2,tyrobp,324.0
rag2,ankrd33b,258.0
rag2,cmah,281.0
rag2,mamdc2,433.0
rag2,pkib,246.0
rag2,nfe2,176.0
rag2,clec2i,289.0
rag2,spns2,282.0
rag2,socs2,331.0
rag2,p2ry14,248.0
rag2,fam171b,148.0
rag2,pdgfc,186.0
rag2,haao,294.0
rag2,sstr2,207.0
rag2,pygl,403.0
rag2,gstt1,167.0
rag2,il17re,252.0
rag2,nwd1,196.0
rag2,ly86,240.0
rag2,sytl1,198.0
rag2,slc22a3,205.0
rag2,eng,157.0
rag2,ghr,242.0
rag2,igfbp4,280.0
rag2,traf1,199.0
rag2,gfi1b,264.0
rag2,nav1,236.0
rag2,aff3,151.0
rag2,mn1,224.0
rag2,prr5,298.0
rag2,ifi27l2a,199.0
rag2,s100a6,139.0
rag2,cd74,282.0
rag2,evi2a,174.0
rag2,zfp612,235.0
rag2,vdr,217.0
rag2,tmem176b,170.0
rag2,fgfr3,147.0
rag2,cd63,348.0
rag2,atp8b4,348.0
rag2,emp1,161.0
rag2,arhgap29,224.0
rag2,gm1966,192.0
rag2,slc16a2,123.0
rag2,plek,301.0
rag2,gpr65,301.0
rag2,itgb7,147.0
rag2,paqr5,154.0
rag2,cdkn1c,129.0
rag2,pdgfrb,141.0
rag2,fstl1,124.0
rag2,tifab,163.0
rag2,tfr2,238.0
rag2,ndnf,131.0
rag2,clec12a,151.0
rag2,hlf,119.0
rag2,pirb,114.0
rag2,f11r,200.0
rag2,serpinb1a,193.0
rag2,csf3r,191.0
rag2,plac8,190.0
rag2,rab38,189.0
rag2,dach1,189.0
rag2,mtus1,180.0
rag2,gda,174.0
rag2,xdh,173.0
rag2,tnfaip2,167.0
rag2,ptgs1,167.0
rag2,ifitm3,165.0
rag2,arl11,154.0
rag2,ctsw,152.0
rag2,tgm2,151.0
rag2,pld4,151.0
rag2,pecam1,150.0
rag2,tinagl1,148.0
rag2,tbxas1,147.0
rag2,esam,147.0
rag2,flt3,142.0
rag2,nupr1,139.0
rag2,fam110c,134.0
rag2,pdzk1ip1,132.0
rag2,vldlr,128.0
rag2,bpifc,123.0
rag2,adgrl4,117.0
rag2,ccdc136,116.0
rag2,gucy1a1,115.0
rag2,rab40b,111.0
rag2,cttn,111.0
rag2,p2rx1,110.0
rag2,klhl4,106.0
rag2,ttll7,101.0
rag2,mpeg1,101.0
satb1,rpl41,1720.0
satb1,ssh2,821.0
satb1,arhgap15,1427.0
satb1,capg,1297.0
satb1,tespa1,801.0
satb1,card6,637.0
satb1,lck,1024.0
satb1,arpp21,1178.0
satb1,dhrs3,1506.0
satb1,dock10,716.0
satb1,slc9a9,837.0
satb1,tes,778.0
satb1,ccng2,968.0
satb1,vamp1,826.0
satb1,icos,510.0
satb1,zfp658,599.0
satb1,nt5c3,665.0
satb1,btla,707.0
satb1,gbp4,671.0
satb1,slc2a3,634.0
satb1,clec12a,2128.0
satb1,lax1,597.0
satb1,pafah2,580.0
satb1,slc39a13,679.0
satb1,samsn1,876.0
satb1,cmah,389.0
satb1,acap1,390.0
satb1,dusp6,472.0
satb1,arhgdib,479.0
satb1,ly9,366.0
satb1,rps27l,299.0
satb1,mgat1,493.0
satb1,zfp62,734.0
satb1,mettl7a1,572.0
satb1,gpr18,532.0
satb1,rasal3,404.0
satb1,laptm5,496.0
satb1,itgal,367.0
satb1,gbp9,385.0
satb1,abhd17b,443.0
satb1,tmem123,255.0
satb1,mcm7,368.0
satb1,ranbp1,246.0
satb1,camsap2,505.0
satb1,trpv2,412.0
satb1,ptpre,337.0
satb1,nceh1,362.0
satb1,rras,610.0
satb1,ccr7,319.0
satb1,evi2a,319.0
satb1,gm2a,380.0
satb1,def8,260.0
satb1,lars2,265.0
satb1,mllt3,333.0
satb1,elovl5,524.0
satb1,eya2,271.0
satb1,plin3,229.0
satb1,cipc,331.0
satb1,xpc,260.0
satb1,cdk17,295.0
satb1,tmem173,448.0
satb1,hspe1,302.0
satb1,arid5a,227.0
satb1,tbxa2r,312.0
satb1,dok2,304.0
satb1,zbtb20,326.0
satb1,cdk19,263.0
satb1,ppp1r15a,316.0
satb1,pstpip1,226.0
satb1,dtl,212.0
satb1,gpr65,323.0
satb1,camk1d,242.0
satb1,pld4,1226.0
satb1,selplg,350.0
satb1,anxa5,290.0
satb1,gpr171,205.0
satb1,cct2,577.0
satb1,sla,343.0
satb1,cd52,457.0
satb1,tmem206,223.0
satb1,gstm1,328.0
satb1,nwd1,236.0
satb1,txnip,217.0
satb1,frmd6,253.0
satb1,lonp2,319.0
satb1,mcm4,216.0
satb1,ifi27,505.0
satb1,slc16a11,386.0
satb1,card11,252.0
satb1,gaa,234.0
satb1,sat1,247.0
satb1,arhgap18,411.0
satb1,lrrc8c,217.0
satb1,nlrc3,209.0
satb1,cd69,247.0
satb1,sp100,377.0
satb1,atp8b4,245.0
satb1,maml3,283.0
satb1,myc,1062.0
satb1,syk,775.0
satb1,rhoh,248.0
satb1,me2,458.0
satb1,itgb2,252.0
satb1,kctd12,189.0
satb1,cd53,846.0
satb1,h2-ob,520.0
satb1,akna,255.0
satb1,zfp422,210.0
satb1,lcp1,217.0
satb1,jpt1,467.0
satb1,mki67,303.0
satb1,nrros,230.0
satb1,mpeg1,791.0
satb1,uba7,472.0
satb1,nfe2,471.0
satb1,tipin,498.0
satb1,ppcdc,288.0
satb1,rora,354.0
satb1,ltb,231.0
satb1,cbfb,156.0
satb1,satb1,272.0
satb1,cpq,388.0
satb1,bcl2,450.0
satb1,ptp4a3,325.0
satb1,serpinb6a,289.0
satb1,erp29,364.0
satb1,epsti1,243.0
satb1,rassf2,159.0
satb1,mogs,307.0
satb1,cd33,756.0
satb1,prkch,220.0
satb1,ubash3a,225.0
satb1,pbld2,437.0
satb1,ccl9,513.0
satb1,gimap1,185.0
satb1,ube2l6,214.0
satb1,serp1,273.0
satb1,ctr9,188.0
satb1,slamf1,249.0
satb1,spc24,254.0
satb1,elf1,201.0
satb1,rgs19,378.0
satb1,hdac7,197.0
satb1,dusp1,189.0
satb1,cd7,170.0
satb1,st8sia4,239.0
satb1,cst7,189.0
satb1,il7r,516.0
satb1,fcrl1,529.0
satb1,nhp2,328.0
satb1,hmgb2,162.0
satb1,fcho2,204.0
satb1,klhl4,217.0
satb1,kazald1,177.0
satb1,znrf2,131.0
satb1,bdh2,434.0
satb1,il17re,177.0
satb1,plekhb1,552.0
satb1,msmo1,227.0
satb1,ndrg2,188.0
satb1,slbp,149.0
satb1,fads1,283.0
satb1,unc93b1,367.0
satb1,tmsb4x,705.0
satb1,rnase6,433.0
satb1,coq8a,230.0
satb1,slc39a6,166.0
satb1,clec2i,230.0
satb1,panx1,220.0
satb1,traf1,238.0
satb1,chrnb1,240.0
satb1,gpx1,218.0
satb1,sell,146.0
satb1,irak3,109.0
satb1,slc18a1,200.0
satb1,lsp1,203.0
satb1,slc26a11,300.0
satb1,cdt1,199.0
satb1,tbc1d5,206.0
satb1,adgrg1,198.0
satb1,ankrd44,123.0
satb1,uhrf1,479.0
satb1,cks1b,139.0
satb1,cbx7,233.0
satb1,ap1s2,132.0
satb1,naip6,305.0
satb1,ifi27l2a,150.0
satb1,slc44a2,128.0
satb1,slc35d3,198.0
satb1,coro7,198.0
satb1,hacd4,422.0
satb1,ncapd2,130.0
satb1,tmem268,195.0
satb1,npm1,218.0
satb1,mpzl1,170.0
satb1,ggta1,228.0
satb1,otulinl,186.0
satb1,rnf125,380.0
satb1,dusp5,162.0
satb1,cyfip2,315.0
satb1,tubb4b,217.0
satb1,mcm5,175.0
satb1,chil5,324.0
satb1,slc16a10,306.0
satb1,prss57,192.0
satb1,usp11,160.0
satb1,tyrobp,338.0
satb1,slc43a2,304.0
satb1,itga6,121.0
satb1,gbp2,235.0
satb1,btg2,164.0
satb1,serpinb1a,189.0
satb1,pirb,322.0
satb1,rel,117.0
satb1,xrcc6,154.0
satb1,ipcef1,213.0
satb1,xdh,219.0
satb1,esr1,146.0
satb1,abcg3,146.0
satb1,arhgef18,206.0
satb1,ldhb,114.0
satb1,arhgef39,139.0
satb1,cox6a1,159.0
satb1,cd244a,192.0
satb1,itsn1,152.0
satb1,man1a,124.0
satb1,creg1,148.0
satb1,plcl1,124.0
satb1,p2ry14,119.0
satb1,osgin1,356.0
satb1,napsa,343.0
satb1,h2afy,342.0
satb1,selenop,118.0
satb1,parvg,169.0
satb1,cfp,335.0
satb1,angpt1,175.0
satb1,cox7b,188.0
satb1,ncf1,234.0
satb1,ybx1,119.0
satb1,mctp2,203.0
satb1,5430427o19rik,249.0
satb1,itgb7,154.0
satb1,dennd2d,110.0
satb1,zyx,152.0
satb1,rusc2,151.0
satb1,lactb,203.0
satb1,taldo1,169.0
satb1,lag3,148.0
satb1,klf6,206.0
satb1,trim59,166.0
satb1,uap1l1,158.0
satb1,cd48,134.0
satb1,zmiz1,136.0
satb1,vamp5,133.0
satb1,clu,128.0
satb1,sgms1,125.0
satb1,parp8,245.0
satb1,stk10,156.0
satb1,plek,242.0
satb1,trib3,133.0
satb1,tmem14c,132.0
satb1,stard4,130.0
satb1,gng2,118.0
satb1,mef2c,221.0
satb1,cish,213.0
satb1,itpr2,112.0
satb1,rgs2,129.0
satb1,haao,207.0
satb1,pdcd4,103.0
satb1,ctss,206.0
satb1,mycn,103.0
satb1,ucp2,129.0
satb1,neurl3,200.0
satb1,ifi213,194.0
satb1,gimap4,193.0
satb1,gimap5,106.0
satb1,dpp4,103.0
satb1,gm4951,169.0
satb1,ifi209,167.0
satb1,il18rap,162.0
satb1,s100a6,160.0
satb1,gsn,153.0
satb1,nudt19,147.0
satb1,kcnk5,147.0
satb1,oas2,145.0
satb1,tlr7,140.0
satb1,prim1,135.0
satb1,flt3,135.0
satb1,rnf13,134.0
satb1,lpcat2,134.0
satb1,hnrnpab,134.0
satb1,blnk,132.0
satb1,slfn2,129.0
satb1,ampd2,126.0
satb1,itm2a,124.0
satb1,d630039a03rik,124.0
satb1,uqcr11,123.0
satb1,atpif1,122.0
satb1,tm6sf1,119.0
satb1,tspan3,117.0
satb1,ikzf1,113.0
satb1,gmnn,112.0
satb1,nckap1,106.0
satb1,fdft1,105.0
satb1,stk17b,104.0
spi1,slc39a13,3635.0
spi1,cd53,3285.0
spi1,slc43a2,3346.0
spi1,dusp5,3771.0
spi1,pirb,3787.0
spi1,fgd2,3610.0
spi1,tmem206,2988.0
spi1,nceh1,3554.0
spi1,samsn1,3540.0
spi1,itpr2,3546.0
spi1,laptm5,2890.0
spi1,syk,3275.0
spi1,vamp1,3026.0
spi1,gpr18,3976.0
spi1,cfp,2912.0
spi1,dock10,3032.0
spi1,h2-q6,3318.0
spi1,tm6sf1,3019.0
spi1,il7r,3364.0
spi1,elf1,2928.0
spi1,arid5a,2604.0
spi1,fcrl1,3293.0
spi1,clec12a,3270.0
spi1,rgs19,3111.0
spi1,cbfb,2322.0
spi1,erp29,2803.0
spi1,arhgdib,2886.0
spi1,pld4,2778.0
spi1,vav3,2741.0
spi1,xdh,3173.0
spi1,ncf1,2618.0
spi1,dtl,2582.0
spi1,tespa1,2890.0
spi1,ctss,3073.0
spi1,apoe,3234.0
spi1,atp8b4,2656.0
spi1,mpeg1,2304.0
spi1,myo5a,3164.0
spi1,tbc1d5,3362.0
spi1,xrcc6,3019.0
spi1,rel,2301.0
spi1,rbpms,3325.0
spi1,ranbp1,2356.0
spi1,slc39a6,2602.0
spi1,rnase6,3329.0
spi1,pf4,2753.0
spi1,sgms1,3601.0
spi1,osgin1,2689.0
spi1,ebi3,3220.0
spi1,maged2,3241.0
spi1,arhgap15,2713.0
spi1,arl11,2501.0
spi1,itgb2,2343.0
spi1,taldo1,3168.0
spi1,lcp1,2716.0
spi1,parvg,2571.0
spi1,gfi1b,3175.0
spi1,arrdc4,3305.0
spi1,plcl1,3334.0
spi1,me2,2938.0
spi1,lyn,2504.0
spi1,p2ry14,3176.0
spi1,h2-dma,2575.0
spi1,zfp658,2404.0
spi1,wfdc17,3075.0
spi1,kctd12,2699.0
spi1,itsn1,2484.0
spi1,bc035044,2838.0
spi1,tyrobp,2113.0
spi1,mettl7a1,3478.0
spi1,arhgap27,2361.0
spi1,atp1a3,3118.0
spi1,hacd4,3053.0
spi1,slc26a11,2677.0
spi1,oas2,2840.0
spi1,ppm1g,2738.0
spi1,hmgb2,2253.0
spi1,ptger2,2301.0
spi1,wls,2395.0
spi1,lactb,2673.0
spi1,lonp2,2691.0
spi1,tfec,2751.0
spi1,rftn1,2873.0
spi1,plin3,2334.0
spi1,procr,3305.0
spi1,nt5c3,1977.0
spi1,csf1r,1816.0
spi1,itgal,2639.0
spi1,tmsb4x,2399.0
spi1,gas2l3,2495.0
spi1,mki67,2767.0
spi1,lpcat2,2069.0
spi1,rassf2,1992.0
spi1,mcm7,2516.0
spi1,stard4,2310.0
spi1,gstm1,2130.0
spi1,kazald1,2114.0
spi1,gng2,2063.0
spi1,gramd1a,2125.0
spi1,trpv2,1674.0
spi1,nfe2,2246.0
spi1,dok2,2058.0
spi1,cd244a,1932.0
spi1,trim47,3066.0
spi1,ucp2,2188.0
spi1,nudt19,3002.0
spi1,ikzf1,2610.0
spi1,fut8,1965.0
spi1,znrf2,2412.0
spi1,lsp1,3114.0
spi1,ankrd44,1898.0
spi1,nwd1,2354.0
spi1,ccl9,2127.0
spi1,tmem173,2431.0
spi1,plk2,2923.0
spi1,pdcd4,1885.0
spi1,naip6,2131.0
spi1,napsa,2996.0
spi1,rcsd1,1824.0
spi1,ccl3,2036.0
spi1,fcho2,2890.0
spi1,nucb2,1839.0
spi1,mcm4,2492.0
spi1,unc93b1,1978.0
spi1,cd48,2879.0
spi1,cct2,2338.0
spi1,rhoh,1798.0
spi1,inhba,2063.0
spi1,serp1,2621.0
spi1,abcg3,2809.0
spi1,gbp9,2312.0
spi1,anxa5,2084.0
spi1,dock11,2169.0
spi1,cttn,2526.0
spi1,ldhb,2274.0
spi1,capg,1969.0
spi1,st8sia4,2180.0
spi1,eng,2193.0
spi1,xpc,1533.0
spi1,nrros,1828.0
spi1,cst7,1963.0
spi1,fut7,1738.0
spi1,ptgs1,1914.0
spi1,cdt1,1837.0
spi1,dhrs3,1234.0
spi1,vamp5,1474.0
spi1,rora,1867.0
spi1,plek,1839.0
spi1,mgat1,2538.0
spi1,ampd2,1950.0
spi1,tifab,1643.0
spi1,icos,2729.0
spi1,ctsh,1976.0
spi1,dennd2d,1670.0
spi1,cd33,1611.0
spi1,itgam,1616.0
spi1,evi2a,1293.0
spi1,h2-ob,1787.0
spi1,zfp62,1243.0
spi1,camk1d,1525.0
spi1,tcaf1,2369.0
spi1,rnf125,2670.0
spi1,tes,1930.0
spi1,cdk19,1240.0
spi1,fgd5,1716.0
spi1,abcg2,1542.0
spi1,uhrf1,1675.0
spi1,itgb7,1950.0
spi1,panx1,2075.0
spi1,card11,1680.0
spi1,elovl5,1815.0
spi1,ssh2,1406.0
spi1,rnf213,1799.0
spi1,ghr,1574.0
spi1,il18rap,2542.0
spi1,hck,1473.0
spi1,zfp367,1755.0
spi1,sell,1182.0
spi1,card6,1536.0
spi1,mef2c,2845.0
spi1,cracr2b,1542.0
spi1,selplg,1907.0
spi1,tbxas1,1623.0
spi1,arhgap18,1745.0
spi1,gm2a,1048.0
spi1,epsti1,2206.0
spi1,dusp6,1333.0
spi1,plekhb1,2702.0
spi1,selenop,1841.0
spi1,gbp4,1474.0
spi1,ap1s2,1356.0
spi1,rnf13,2252.0
spi1,rnf38,2289.0
spi1,ctsb,1369.0
spi1,btg2,1589.0
spi1,bcl2,1038.0
spi1,sult1a1,1988.0
spi1,tnfaip2,1700.0
spi1,gimap5,2419.0
spi1,sp100,1824.0
spi1,cd69,2021.0
spi1,spi1,1438.0
spi1,tmem123,1431.0
spi1,arhgef39,1343.0
spi1,slc2a3,1507.0
spi1,slc18a1,1167.0
spi1,serpina3g,3178.0
spi1,gpx1,898.0
spi1,serpina3f,3178.0
spi1,gbp2,1630.0
spi1,pstpip1,1366.0
spi1,slbp,1861.0
spi1,anxa2,1124.0
spi1,gimap1,1855.0
spi1,hsd3b7,1244.0
spi1,il1r1,1930.0
spi1,plxnc1,1734.0
spi1,ifi213,2561.0
spi1,arpp21,2376.0
spi1,vdr,1558.0
spi1,uap1l1,1237.0
spi1,ly86,2613.0
spi1,scarf1,1202.0
spi1,serpinb6a,1414.0
spi1,tfr2,1477.0
spi1,rp2,1983.0
spi1,uba7,1404.0
spi1,eepd1,1107.0
spi1,pafah2,1324.0
spi1,esr1,1799.0
spi1,mpo,2900.0
spi1,slc29a1,1428.0
spi1,ubash3a,2028.0
spi1,lrrc8c,1685.0
spi1,s100a6,1069.0
spi1,ppp1r15a,986.0
spi1,nhp2,1086.0
spi1,tmem14c,1813.0
spi1,rasal3,888.0
spi1,drc7,1038.0
spi1,pkn3,955.0
spi1,cks1b,1296.0
spi1,satb1,1883.0
spi1,spns3,1668.0
spi1,csf3r,1715.0
spi1,gm973,1846.0
spi1,aplp2,1087.0
spi1,cd74,2318.0
spi1,cox6a1,1038.0
spi1,tmem246,1478.0
spi1,fcgrt,1227.0
spi1,gaa,1356.0
spi1,haao,1546.0
spi1,acap1,1677.0
spi1,dynll1,1213.0
spi1,ccr7,1964.0
spi1,bpifc,1544.0
spi1,cd63,937.0
spi1,slfn2,1171.0
spi1,pde1b,1301.0
spi1,akna,1041.0
spi1,blnk,904.0
spi1,gsn,1346.0
spi1,ptp4a3,1199.0
spi1,slco3a1,1267.0
spi1,gpr65,940.0
spi1,mogs,856.0
spi1,flt3,1447.0
spi1,rab38,1889.0
spi1,fuca2,1333.0
spi1,cd52,693.0
spi1,depp1,1738.0
spi1,slc44a2,931.0
spi1,ncapd2,869.0
spi1,hspe1,1453.0
spi1,cdk18,785.0
spi1,pygl,985.0
spi1,cmah,1019.0
spi1,otulinl,2481.0
spi1,gmnn,1299.0
spi1,mcm5,749.0
spi1,ipcef1,1261.0
spi1,frmd6,744.0
spi1,slc25a5,1123.0
spi1,dpp4,1560.0
spi1,trim16,1227.0
spi1,fads1,1066.0
spi1,casp12,1762.0
spi1,def8,1222.0
spi1,top2a,619.0
spi1,socs2,1220.0
spi1,cd7,1214.0
spi1,igf1,690.0
spi1,pdzk1ip1,914.0
spi1,ifi209,922.0
spi1,eya2,1235.0
spi1,mlph,1486.0
spi1,neurl3,720.0
spi1,gimap4,1081.0
spi1,sstr2,1434.0
spi1,slc9a9,1290.0
spi1,gpr171,1802.0
spi1,meis1,774.0
spi1,cers4,1382.0
spi1,cav2,909.0
spi1,stk10,1369.0
spi1,angpt1,1132.0
spi1,uqcr11,891.0
spi1,cx3cl1,755.0
spi1,rarb,1088.0
spi1,spns2,1578.0
spi1,tmem268,1093.0
spi1,txnip,828.0
spi1,hnrnpab,789.0
spi1,gng11,730.0
spi1,adgrg1,890.0
spi1,ptpre,1476.0
spi1,prkch,904.0
spi1,ramp1,842.0
spi1,usp11,1123.0
spi1,smpdl3a,1009.0
spi1,plscr4,1294.0
spi1,5430427o19rik,751.0
spi1,ccr9,1479.0
spi1,coro1a,1273.0
spi1,klf3,1018.0
spi1,pgrmc1,658.0
spi1,prss57,1115.0
spi1,ctr9,998.0
spi1,rras,949.0
spi1,cipc,1063.0
spi1,adgrg3,1397.0
spi1,pear1,1297.0
spi1,dck,826.0
spi1,creg1,1353.0
spi1,trib3,1353.0
spi1,ybx1,722.0
spi1,chil5,1715.0
spi1,tmem176b,600.0
spi1,rgs2,2910.0
spi1,paqr5,920.0
spi1,siglecg,829.0
spi1,upp1,1610.0
spi1,slc35d3,909.0
spi1,cox7b,734.0
spi1,tfpi,1203.0
spi1,ppcdc,1452.0
spi1,man1a,931.0
spi1,tbxa2r,1135.0
spi1,itgb5,577.0
spi1,pbx1,696.0
spi1,gm5111,1179.0
spi1,abhd17b,510.0
spi1,kif17,673.0
spi1,cd9,935.0
spi1,sh2d5,911.0
spi1,ube2l6,793.0
spi1,pbld2,1070.0
spi1,ttc39b,788.0
spi1,tapt1,758.0
spi1,fdft1,760.0
spi1,cdk17,838.0
spi1,lck,970.0
spi1,zfp37,961.0
spi1,cish,1037.0
spi1,ggt5,1216.0
spi1,nkg7,876.0
spi1,camsap2,535.0
spi1,nckap1,694.0
spi1,nr3c2,1026.0
spi1,ctsg,1145.0
spi1,sat1,315.0
spi1,ly9,1063.0
spi1,afdn,1715.0
spi1,rhbdf1,742.0
spi1,lgmn,650.0
spi1,zfp422,792.0
spi1,ifi27,465.0
spi1,fgfr3,809.0
spi1,tubb4b,759.0
spi1,lax1,994.0
spi1,mllt3,833.0
spi1,tsc22d3,559.0
spi1,gda,1817.0
spi1,btla,1072.0
spi1,coq8a,467.0
spi1,npm1,602.0
spi1,trim59,501.0
spi1,gcsam,966.0
spi1,plxdc2,944.0
spi1,nlrc3,1309.0
spi1,c1rl,443.0
spi1,adssl1,972.0
spi1,bdh2,1483.0
spi1,slc22a3,886.0
spi1,pdgfc,517.0
spi1,klf6,1207.0
spi1,clip3,885.0
spi1,pola2,526.0
spi1,il18bp,376.0
spi1,cpq,626.0
spi1,arhgef18,754.0
spi1,ifitm3,630.0
spi1,pgr,2106.0
spi1,rab27b,1118.0
spi1,f2r,1070.0
spi1,shroom4,678.0
spi1,rps27l,290.0
spi1,chrnb1,888.0
spi1,cd44,720.0
spi1,stxbp1,520.0
spi1,runx2,333.0
spi1,ppic,1166.0
spi1,gata2,1581.0
spi1,irf8,702.0
spi1,app,459.0
spi1,hdac7,537.0
spi1,dach1,540.0
spi1,pde1c,1794.0
spi1,cpne8,484.0
spi1,msmo1,596.0
spi1,tipin,500.0
spi1,rhoj,391.0
spi1,nupr1,461.0
spi1,ndn,1585.0
spi1,slamf1,460.0
spi1,zyx,541.0
spi1,rag2,847.0
spi1,zbtb20,1126.0
spi1,gm1966,627.0
spi1,rpl41,613.0
spi1,lars2,416.0
spi1,ccdc136,636.0
spi1,zmiz1,955.0
spi1,mctp2,645.0
spi1,prr5,582.0
spi1,lag3,659.0
spi1,chst2,759.0
spi1,fkbp9,521.0
spi1,aldh1a1,993.0
spi1,snap23,339.0
spi1,klrd1,723.0
spi1,mpzl1,538.0
spi1,coro7,442.0
spi1,tgm2,795.0
spi1,ica1,439.0
spi1,emp1,480.0
spi1,h2afy,516.0
spi1,efna1,399.0
spi1,ifi27l2a,435.0
spi1,itm2a,667.0
spi1,p2rx1,837.0
spi1,myc,321.0
spi1,mylk,1225.0
spi1,ell2,637.0
spi1,ctsl,273.0
spi1,jpt1,343.0
spi1,cbx7,483.0
spi1,rusc2,339.0
spi1,traf1,645.0
spi1,ifitm1,758.0
spi1,mecom,266.0
spi1,tmem37,455.0
spi1,n4bp3,258.0
spi1,pag1,383.0
spi1,tie1,1385.0
spi1,gp9,747.0
spi1,igfbp4,443.0
spi1,cyfip2,473.0
spi1,slc16a11,396.0
spi1,h1f0,356.0
spi1,robo4,445.0
spi1,serpinb1a,950.0
spi1,itga6,238.0
spi1,cd81,891.0
spi1,prnp,347.0
spi1,il12a,804.0
spi1,mamdc2,301.0
spi1,ltb,428.0
spi1,serpina3n,341.0
spi1,fam171b,1076.0
spi1,d630039a03rik,937.0
spi1,tns2,727.0
spi1,slc16a10,469.0
spi1,ldhd,762.0
spi1,ctsf,2263.0
spi1,stk17b,518.0
spi1,lgals1,265.0
spi1,clu,278.0
spi1,snap47,327.0
spi1,tspan13,369.0
spi1,cd93,373.0
spi1,ccng2,401.0
spi1,gm4951,357.0
spi1,kbtbd11,336.0
spi1,car2,624.0
spi1,myct1,464.0
spi1,pkib,529.0
spi1,scrn1,470.0
spi1,ndnf,327.0
spi1,dusp1,186.0
spi1,tspan3,209.0
spi1,irak3,198.0
spi1,cdk6,337.0
spi1,gdf3,356.0
spi1,prim1,289.0
spi1,slc16a2,403.0
spi1,art4,542.0
spi1,il17ra,275.0
spi1,hnf4a,445.0
spi1,pdgfrb,1060.0
spi1,fam110c,1227.0
spi1,rasa4,215.0
spi1,jchain,936.0
spi1,ndrg2,352.0
spi1,fam171a1,289.0
spi1,adgrl4,264.0
spi1,npdc1,673.0
spi1,parp8,355.0
spi1,foxo1,195.0
spi1,clec1a,297.0
spi1,ankrd33b,310.0
spi1,cpxm1,212.0
spi1,cd34,404.0
spi1,notch1,170.0
spi1,hid1,226.0
spi1,golm1,268.0
spi1,vldlr,445.0
spi1,gimap8,408.0
spi1,spc24,174.0
spi1,aff3,712.0
spi1,ocln,329.0
spi1,kcnk5,216.0
spi1,tspan2,337.0
spi1,rab40b,410.0
spi1,arhgap29,312.0
spi1,cyp26b1,687.0
spi1,neo1,329.0
spi1,slc18a2,423.0
spi1,ctnnd2,155.0
spi1,mtus1,239.0
spi1,otub2,206.0
spi1,jam3,416.0
spi1,hoxa9,497.0
spi1,sdc1,209.0
spi1,cd55,212.0
spi1,cavin2,445.0
spi1,sdc2,222.0
spi1,tpm4,259.0
spi1,ggta1,250.0
spi1,ctsw,247.0
spi1,vegfc,551.0
spi1,prune2,170.0
spi1,gpx3,178.0
spi1,arhgef28,199.0
spi1,tead2,391.0
spi1,enpp5,281.0
spi1,mycn,226.0
spi1,pecam1,248.0
spi1,gpc1,128.0
spi1,irf6,176.0
spi1,sytl1,381.0
spi1,cd38,149.0
spi1,prps2,122.0
spi1,nav1,145.0
spi1,mn1,358.0
spi1,gstt1,358.0
spi1,rhof,230.0
spi1,nsmf,336.0
spi1,atpif1,152.0
spi1,ces2g,328.0
spi1,csgalnact1,197.0
spi1,sema3d,314.0
spi1,f11r,224.0
spi1,mpdz,310.0
spi1,krt18,140.0
spi1,ddx4,271.0
spi1,flna,265.0
spi1,ccdc112,156.0
spi1,adamtsl5,238.0
spi1,kit,135.0
spi1,cnn3,221.0
spi1,col4a2,124.0
spi1,col4a1,124.0
spi1,nfia,213.0
spi1,zfp612,206.0
spi1,plppr3,199.0
spi1,trpc6,195.0
spi1,rasip1,187.0
spi1,crip1,183.0
spi1,runx1t1,173.0
spi1,emb,167.0
spi1,shisa9,156.0
spi1,ctnnal1,142.0
spi1,insrr,132.0
spi1,serpinf1,124.0
spi1,noxa1,114.0
spi1,jam2,112.0
spi1,ttll7,110.0
