Gene1,Gene2,Score
jun,ercc8,226.0
jun,slc19a1,411.0
jun,ccne1,295.0
jun,pbk,255.0
jun,pigq,569.0
jun,mrpl37,245.0
jun,nde1,307.0
jun,prkch,247.0
jun,supt7l,386.0
jun,zkscan3,314.0
jun,armc8,201.0
jun,pkm,338.0
jun,mthfd1,249.0
jun,rnf145,419.0
jun,ftsj3,262.0
jun,ncapd2,313.0
jun,chuk,300.0
jun,tmem168,554.0
jun,tsc22d3,192.0
jun,tmem68,294.0
jun,hpcal1,238.0
jun,bclaf3,214.0
jun,ubxn2b,255.0
jun,asns,423.0
jun,ybx3,381.0
jun,gmnn,194.0
jun,asb8,305.0
jun,smc2,250.0
jun,sept8,437.0
jun,tyms,271.0
jun,jpt2,220.0
jun,ngly1,399.0
jun,inka1,445.0
jun,kif20b,171.0
jun,unc93b1,356.0
jun,trmt11,309.0
jun,stt3b,201.0
jun,atp6v1a,352.0
jun,stxbp4,227.0
jun,bub1b,226.0
jun,far1,319.0
jun,pdcl,208.0
jun,tlk1,204.0
jun,jak3,222.0
jun,gfi1b,303.0
jun,ddx1,350.0
jun,isyna1,253.0
jun,nsmaf,626.0
jun,gemin5,358.0
jun,cdk1,265.0
jun,mau2,241.0
jun,abcd3,262.0
jun,psen2,216.0
jun,smad2,359.0
jun,pfkm,240.0
jun,zfp110,431.0
jun,slc29a1,788.0
jun,psmd6,376.0
jun,zfp871,592.0
jun,ppm1h,269.0
jun,coro1a,306.0
jun,wdr6,189.0
jun,pno1,199.0
jun,ptgs1,195.0
jun,tmem164,331.0
jun,padi4,358.0
jun,trim59,205.0
jun,fnta,227.0
jun,rexo4,248.0
jun,cers5,187.0
jun,abcb10,152.0
jun,msh6,193.0
jun,cdc20,213.0
jun,zfp961,294.0
jun,fads1,205.0
jun,slc14a1,608.0
jun,hsdl1,180.0
jun,ssx2ip,317.0
jun,mfge8,223.0
jun,pik3c3,241.0
jun,hemgn,342.0
jun,vill,687.0
jun,taf12,261.0
jun,pus7,255.0
jun,gatm,309.0
jun,cdc7,236.0
jun,ugcg,240.0
jun,decr1,285.0
jun,tubgcp5,211.0
jun,ccnb2,171.0
jun,ica1,288.0
jun,nt5dc1,222.0
jun,pclaf,181.0
jun,grina,274.0
jun,memo1,193.0
jun,ctso,325.0
jun,nit1,194.0
jun,nup88,199.0
jun,serpinb1a,639.0
jun,h1f0,258.0
jun,bag2,303.0
jun,tmem64,255.0
jun,champ1,302.0
jun,mgst3,219.0
jun,nudt19,297.0
jun,ints8,279.0
jun,arhgap4,259.0
jun,nasp,531.0
jun,slc16a1,191.0
jun,enpp4,270.0
jun,march6,184.0
jun,cnih1,273.0
jun,pear1,593.0
jun,golt1b,181.0
jun,rcor1,264.0
jun,cpq,226.0
jun,snapc3,201.0
jun,cad,227.0
jun,mcm3,208.0
jun,kif22,185.0
jun,mapk9,181.0
jun,atp6ap1,202.0
jun,sppl2b,257.0
jun,tmem263,380.0
jun,ccng1,327.0
jun,coq8a,204.0
jun,atp1b2,323.0
jun,glipr2,185.0
jun,vps35,220.0
jun,txnrd2,228.0
jun,rab31,337.0
jun,orc6,220.0
jun,ckap5,167.0
jun,gpr171,511.0
jun,ftsj1,257.0
jun,narf,160.0
jun,utp4,203.0
jun,top2a,147.0
jun,naga,272.0
jun,ctps,190.0
jun,prkar2b,195.0
jun,mns1,138.0
jun,nup85,105.0
jun,nudt4,182.0
jun,selenbp1,265.0
jun,gpr180,204.0
jun,ifi44,230.0
jun,rpp40,172.0
jun,abcg2,159.0
jun,dcaf4,216.0
jun,twsg1,372.0
jun,btk,212.0
jun,phactr2,231.0
jun,mto1,263.0
jun,st8sia4,154.0
jun,csad,443.0
jun,arhgap15,308.0
jun,poglut1,208.0
jun,plbd2,167.0
jun,slc25a46,172.0
jun,camk1,156.0
jun,snap23,310.0
jun,tspan3,205.0
jun,4833439l19rik,155.0
jun,ckap2,246.0
jun,slc44a2,140.0
jun,golm1,210.0
jun,tnfrsf13b,381.0
jun,plcg2,160.0
jun,net1,247.0
jun,tapt1,202.0
jun,scarf1,216.0
jun,hells,244.0
jun,ankrd27,229.0
jun,pstpip1,274.0
jun,rab37,156.0
jun,kidins220,138.0
jun,ank,213.0
jun,plcb2,215.0
jun,myo1g,248.0
jun,pla2g12a,345.0
jun,gclc,196.0
jun,dis3l2,163.0
jun,ice1,222.0
jun,tmem56,172.0
jun,ak3,202.0
jun,sp100,174.0
jun,prim1,109.0
jun,cpox,154.0
jun,knstrn,172.0
jun,spryd4,215.0
jun,dynlt3,208.0
jun,cpt1a,152.0
jun,tk1,276.0
jun,slc25a21,184.0
jun,rnase6,164.0
jun,mycn,145.0
jun,mtfr1,263.0
jun,aldh1a1,130.0
jun,sqor,139.0
jun,sgpp1,167.0
jun,spc25,172.0
jun,nsdhl,122.0
jun,stap1,118.0
jun,pcp4l1,234.0
jun,ccnb1,117.0
jun,epdr1,218.0
jun,krt18,217.0
jun,tmem185a,112.0
jun,pml,109.0
jun,tbc1d2b,214.0
jun,itga6,116.0
jun,tm7sf3,199.0
jun,phf10,124.0
jun,tfr2,195.0
jun,slc11a2,194.0
jun,plin2,104.0
jun,h2-ob,130.0
jun,cd84,188.0
jun,ube2c,187.0
jun,tspan33,182.0
jun,aqp1,182.0
jun,spns2,180.0
jun,epsti1,177.0
jun,atp2a3,173.0
jun,alkbh8,172.0
jun,pik3ip1,171.0
jun,mfng,169.0
jun,st3gal6,159.0
jun,gimap5,159.0
jun,cttn,159.0
jun,rrm2,157.0
jun,cd48,156.0
jun,klhl23,155.0
jun,cited4,155.0
jun,aar2,152.0
jun,tmem176b,147.0
jun,tmem176a,147.0
jun,man2a2,144.0
jun,eif1ad,144.0
jun,rasal3,142.0
jun,gypa,139.0
jun,ndc1,138.0
jun,cers4,135.0
jun,2210016f16rik,135.0
jun,rdh11,134.0
jun,prps1,133.0
jun,ccne2,132.0
jun,arhgef18,130.0
jun,itih5,124.0
jun,arhgef6,123.0
jun,sept6,122.0
jun,plxnc1,120.0
jun,zfp592,118.0
jun,cd9,117.0
jun,cd34,116.0
jun,emb,115.0
jun,samd14,106.0
jun,flot2,105.0
jun,zfp36,102.0
jun,ppp2r1b,102.0
jun,pglyrp2,416.0
jun,gdf3,205.0
mef2c,klhl24,101.0
mef2c,jun,171.0
rad21,ahcyl1,3546.0
rad21,ddx20,3689.0
rad21,rab37,3504.0
rad21,mcm5,3362.0
rad21,rhof,2454.0
rad21,nceh1,3182.0
rad21,slc25a45,3395.0
rad21,erlin2,3331.0
rad21,pold1,3123.0
rad21,rcc1,3031.0
rad21,rab32,2754.0
rad21,narfl,3018.0
rad21,plec,2818.0
rad21,asf1b,2987.0
rad21,gnpda1,2522.0
rad21,fam136a,2375.0
rad21,mycn,3111.0
rad21,ankle1,3033.0
rad21,gypa,2784.0
rad21,inka1,2472.0
rad21,atg16l1,2660.0
rad21,tk1,3385.0
rad21,crbn,3000.0
rad21,gbp2,3430.0
rad21,gfi1b,2449.0
rad21,clcn4,1776.0
rad21,phax,3377.0
rad21,casp2,2463.0
rad21,gstm1,1982.0
rad21,tsc22d3,2363.0
rad21,cep70,2128.0
rad21,sphk1,2148.0
rad21,hsd3b7,2742.0
rad21,serpinb9,1944.0
rad21,zzz3,1928.0
rad21,tgm2,2043.0
rad21,lrrc8c,2735.0
rad21,trim30a,2545.0
rad21,copg1,2467.0
rad21,serpinb1a,2228.0
rad21,cryzl2,2312.0
rad21,elf4,2486.0
rad21,glipr2,1800.0
rad21,dusp1,1894.0
rad21,pear1,1811.0
rad21,slc30a5,2796.0
rad21,nuf2,2368.0
rad21,rgcc,2004.0
rad21,slc25a38,2070.0
rad21,mgst3,1915.0
rad21,myo1d,2125.0
rad21,tlk1,1758.0
rad21,plin3,2171.0
rad21,elmo1,1919.0
rad21,jun,2162.0
rad21,cast,2524.0
rad21,mogs,2107.0
rad21,trib2,1721.0
rad21,fchsd2,1782.0
rad21,ctso,1673.0
rad21,minpp1,2283.0
rad21,prep,2393.0
rad21,chmp7,2363.0
rad21,cd55,2243.0
rad21,cul4a,2146.0
rad21,grn,1525.0
rad21,tbc1d10c,2115.0
rad21,esyt2,1836.0
rad21,zyx,1491.0
rad21,rnf139,2073.0
rad21,mars,1637.0
rad21,mettl27,1884.0
rad21,ipo9,2070.0
rad21,fam45a,1930.0
rad21,rnasel,1789.0
rad21,fads1,1549.0
rad21,ppox,1420.0
rad21,aldh18a1,1629.0
rad21,uckl1,1792.0
rad21,cpt2,2012.0
rad21,abi1,1910.0
rad21,stxbp3,1591.0
rad21,twsg1,1917.0
rad21,slc14a1,1782.0
rad21,rabif,1576.0
rad21,ccna2,1605.0
rad21,acss2,1063.0
rad21,abcb8,1468.0
rad21,mis18bp1,1603.0
rad21,rassf5,1932.0
rad21,nae1,1365.0
rad21,plxnc1,1449.0
rad21,bclaf3,1820.0
rad21,nadk,1937.0
rad21,lpcat3,1308.0
rad21,spryd4,2949.0
rad21,mapkapk3,2731.0
rad21,anapc2,2217.0
rad21,anxa5,1917.0
rad21,klf1,2894.0
rad21,stt3b,1894.0
rad21,spns2,1614.0
rad21,ank,1592.0
rad21,abcb4,1459.0
rad21,dpp8,851.0
rad21,dhfr,1125.0
rad21,1700017b05rik,1671.0
rad21,klhl24,1269.0
rad21,ctsc,1427.0
rad21,4833439l19rik,1039.0
rad21,rfc5,1038.0
rad21,emilin2,1523.0
rad21,slc6a6,1514.0
rad21,kidins220,1429.0
rad21,man2a2,1038.0
rad21,rars,1166.0
rad21,c330018d20rik,1082.0
rad21,il27ra,1357.0
rad21,dnpep,917.0
rad21,dnajc11,1789.0
rad21,atl2,1359.0
rad21,faap100,1455.0
rad21,p2rx4,1456.0
rad21,ell2,1290.0
rad21,tmem176a,1557.0
rad21,arhgap15,1059.0
rad21,rab31,1664.0
rad21,mettl8,1334.0
rad21,psmd6,1024.0
rad21,nol9,1316.0
rad21,naa50,1104.0
rad21,ccnb1,1210.0
rad21,gimap5,1086.0
rad21,cln5,1071.0
rad21,cyb5r3,965.0
rad21,gfm1,890.0
rad21,rfc4,778.0
rad21,eif1ad,1197.0
rad21,fem1b,1263.0
rad21,atp2a3,1445.0
rad21,ptpn12,917.0
rad21,pip4k2a,1484.0
rad21,pik3ip1,1154.0
rad21,sptbn1,1329.0
rad21,eya2,1230.0
rad21,st3gal5,1491.0
rad21,apeh,3227.0
rad21,wdsub1,1060.0
rad21,pacsin2,882.0
rad21,zfp397,1116.0
rad21,uap1,1139.0
rad21,ext2,1181.0
rad21,kif20b,992.0
rad21,spc24,1787.0
rad21,alad,1401.0
rad21,pak1,781.0
rad21,fes,3077.0
rad21,aplp2,849.0
rad21,pcyt1a,958.0
rad21,arl8b,833.0
rad21,9430015g10rik,1100.0
rad21,prkar2b,1315.0
rad21,abtb1,1121.0
rad21,march5,949.0
rad21,tcf12,1138.0
rad21,bysl,874.0
rad21,gmfb,844.0
rad21,ap1b1,832.0
rad21,prkab1,783.0
rad21,sgo1,734.0
rad21,shcbp1,698.0
rad21,xrcc5,699.0
rad21,eps15,1055.0
rad21,oat,1121.0
rad21,rprd1b,900.0
rad21,mtmr6,1121.0
rad21,rmnd5a,605.0
rad21,tmem68,926.0
rad21,odc1,716.0
rad21,tbcd,787.0
rad21,slc44a2,1146.0
rad21,colgalt1,1056.0
rad21,dennd2d,894.0
rad21,epdr1,1158.0
rad21,fnta,559.0
rad21,smim5,1341.0
rad21,mns1,1133.0
rad21,itga6,785.0
rad21,endod1,732.0
rad21,prpf4,655.0
rad21,wdhd1,907.0
rad21,irf1,961.0
rad21,hagh,677.0
rad21,lyrm4,888.0
rad21,crk,671.0
rad21,nfkbia,1210.0
rad21,map4k2,1203.0
rad21,steap3,917.0
rad21,ctnna1,548.0
rad21,hpn,1037.0
rad21,picalm,901.0
rad21,ado,667.0
rad21,b230219d22rik,592.0
rad21,necap2,1255.0
rad21,rmnd5b,655.0
rad21,wdr5,543.0
rad21,col5a1,861.0
rad21,ak3,590.0
rad21,mctp1,603.0
rad21,tyms,593.0
rad21,tmem168,642.0
rad21,clic4,654.0
rad21,zkscan3,686.0
rad21,morc3,1180.0
rad21,naa35,985.0
rad21,slc35a1,772.0
rad21,sesn1,727.0
rad21,psmd5,655.0
rad21,txnrd2,716.0
rad21,pkm,608.0
rad21,lrrfip1,616.0
rad21,slc20a1,690.0
rad21,ngly1,688.0
rad21,rrm2,579.0
rad21,cpox,759.0
rad21,lancl2,823.0
rad21,pon2,633.0
rad21,ift140,719.0
rad21,hus1,459.0
rad21,me2,822.0
rad21,zfp592,603.0
rad21,exoc2,622.0
rad21,tmx3,482.0
rad21,nup85,869.0
rad21,tfrc,698.0
rad21,sppl2a,587.0
rad21,wdr36,687.0
rad21,ppm1h,595.0
rad21,add2,1837.0
rad21,gclc,815.0
rad21,ppil4,1359.0
rad21,pigq,555.0
rad21,mapk9,576.0
rad21,pno1,541.0
rad21,narf,391.0
rad21,itfg1,490.0
rad21,herc4,567.0
rad21,prkch,1358.0
rad21,zfp639,743.0
rad21,cstf2,943.0
rad21,usp25,1253.0
rad21,zfp24,537.0
rad21,vps26c,975.0
rad21,nedd1,563.0
rad21,atp13a1,515.0
rad21,aldh9a1,641.0
rad21,orc5,571.0
rad21,zfp62,621.0
rad21,xpr1,449.0
rad21,spc25,353.0
rad21,pde4b,620.0
rad21,abhd16a,417.0
rad21,nup107,802.0
rad21,net1,467.0
rad21,zdhhc6,554.0
rad21,btrc,515.0
rad21,ckap2l,664.0
rad21,stxbp4,785.0
rad21,ints8,900.0
rad21,coa5,440.0
rad21,cdk19,508.0
rad21,dram2,577.0
rad21,cept1,577.0
rad21,bc005561,492.0
rad21,usp8,739.0
rad21,fam168b,482.0
rad21,timm29,612.0
rad21,exoc3,799.0
rad21,metap1d,982.0
rad21,kpna3,1081.0
rad21,wdr45b,666.0
rad21,knstrn,492.0
rad21,dph6,425.0
rad21,gars,532.0
rad21,atg12,830.0
rad21,dcaf4,823.0
rad21,polr1b,574.0
rad21,psen1,596.0
rad21,ncapg2,673.0
rad21,rnf145,716.0
rad21,aurka,528.0
rad21,trim59,794.0
rad21,jpt2,795.0
rad21,tmem64,533.0
rad21,treml2,975.0
rad21,acaa2,550.0
rad21,seh1l,881.0
rad21,trmt6,458.0
rad21,elovl1,854.0
rad21,plcg2,638.0
rad21,cnih1,589.0
rad21,chmp3,530.0
rad21,hpcal1,501.0
rad21,fkbp1a,690.0
rad21,d1ertd622e,585.0
rad21,haus2,525.0
rad21,stk25,584.0
rad21,ndrg1,606.0
rad21,dcaf13,557.0
rad21,ints13,664.0
rad21,tmem97,557.0
rad21,hars2,726.0
rad21,hars,726.0
rad21,mfsd1,399.0
rad21,kif11,704.0
rad21,far1,579.0
rad21,metap1,602.0
rad21,vim,1450.0
rad21,hsdl1,648.0
rad21,march6,724.0
rad21,csgalnact2,542.0
rad21,ftsj3,502.0
rad21,rnf115,1101.0
rad21,pqlc1,612.0
rad21,il15,1053.0
rad21,hspa4l,454.0
rad21,msh6,626.0
rad21,wdr4,722.0
rad21,mrm1,784.0
rad21,rnf13,405.0
rad21,foxred1,392.0
rad21,smim15,638.0
rad21,pmpca,644.0
rad21,nampt,507.0
rad21,ndel1,708.0
rad21,bap1,727.0
rad21,cul2,794.0
rad21,zfp451,724.0
rad21,acap1,820.0
rad21,zdhhc13,383.0
rad21,mef2c,731.0
rad21,lcp1,1221.0
rad21,tm7sf3,715.0
rad21,cnot10,440.0
rad21,nudt9,538.0
rad21,zfp871,615.0
rad21,grina,503.0
rad21,dock2,522.0
rad21,ltb,2111.0
rad21,laptm4b,690.0
rad21,ganab,486.0
rad21,tubgcp5,571.0
rad21,rad51ap1,706.0
rad21,pacs1,548.0
rad21,tbl3,1003.0
rad21,rasa3,655.0
rad21,asah1,460.0
rad21,prss50,443.0
rad21,armt1,493.0
rad21,gmnn,393.0
rad21,gna13,843.0
rad21,usp4,1096.0
rad21,cnot7,508.0
rad21,otud6b,517.0
rad21,ccnf,556.0
rad21,lap3,421.0
rad21,tifa,646.0
rad21,nploc4,593.0
rad21,mbtps1,450.0
rad21,atad2,375.0
rad21,angpt1,518.0
rad21,kat7,483.0
rad21,ugcg,606.0
rad21,bmi1,647.0
rad21,zfp110,392.0
rad21,phactr2,527.0
rad21,decr1,489.0
rad21,thumpd3,635.0
rad21,tmub2,714.0
rad21,rpa1,416.0
rad21,st3gal6,700.0
rad21,lztr1,364.0
rad21,gosr2,646.0
rad21,galk2,551.0
rad21,adk,748.0
rad21,nop2,677.0
rad21,cpq,643.0
rad21,phf10,895.0
rad21,fech,681.0
rad21,nup93,710.0
rad21,bub1b,465.0
rad21,mavs,661.0
rad21,cyb5r1,532.0
rad21,pwp1,691.0
rad21,pgm1,575.0
rad21,smad2,547.0
rad21,ostm1,391.0
rad21,tspan14,567.0
rad21,cdt1,966.0
rad21,abl1,568.0
rad21,zfp961,438.0
rad21,arap1,759.0
rad21,xpnpep1,401.0
rad21,fos,415.0
rad21,nudt4,449.0
rad21,chp1,483.0
rad21,pla2g12a,419.0
rad21,gyg,531.0
rad21,esam,792.0
rad21,dis3l2,549.0
rad21,gtf2h1,346.0
rad21,scrn3,780.0
rad21,mrpl37,451.0
rad21,tango2,757.0
rad21,gsr,695.0
rad21,yod1,414.0
rad21,abcf3,658.0
rad21,capn7,332.0
rad21,erlin1,387.0
rad21,prelid3b,465.0
rad21,abcd3,568.0
rad21,tspan3,403.0
rad21,clptm1l,498.0
rad21,psen2,594.0
rad21,rpa2,576.0
rad21,mfsd14b,318.0
rad21,nif3l1,363.0
rad21,tubgcp2,366.0
rad21,stom,863.0
rad21,sdhaf2,312.0
rad21,cmpk2,551.0
rad21,psmf1,425.0
rad21,lpcat1,653.0
rad21,rexo4,452.0
rad21,armc8,386.0
rad21,vps33a,480.0
rad21,pja2,463.0
rad21,ubxn2b,539.0
rad21,myh10,443.0
rad21,trmt11,379.0
rad21,ptdss2,515.0
rad21,zfp266,403.0
rad21,vps33b,522.0
rad21,topors,443.0
rad21,ldah,390.0
rad21,cdc7,377.0
rad21,cyp20a1,457.0
rad21,stat3,401.0
rad21,zfp35,693.0
rad21,optn,495.0
rad21,limd2,642.0
rad21,pld3,446.0
rad21,cacfd1,524.0
rad21,hnrnpll,818.0
rad21,casp3,445.0
rad21,ube2g2,485.0
rad21,rabggtb,558.0
rad21,ppp2r1b,390.0
rad21,ddx1,272.0
rad21,smim1,856.0
rad21,hsph1,327.0
rad21,hmmr,364.0
rad21,cbfb,507.0
rad21,nolc1,665.0
rad21,nudcd3,317.0
rad21,ifrd2,543.0
rad21,gimap6,662.0
rad21,scarb1,485.0
rad21,mtfr1,889.0
rad21,cyth3,497.0
rad21,cdca4,736.0
rad21,hexa,513.0
rad21,chuk,354.0
rad21,cenpa,947.0
rad21,ezr,647.0
rad21,slc16a1,477.0
rad21,wdr73,626.0
rad21,fgfr1op,424.0
rad21,kif22,425.0
rad21,sqle,379.0
rad21,dhx33,494.0
rad21,ddhd2,469.0
rad21,scfd1,647.0
rad21,pitrm1,379.0
rad21,gypc,745.0
rad21,gmcl1,473.0
rad21,d230025d16rik,548.0
rad21,cers5,415.0
rad21,tmem186,427.0
rad21,rgs19,360.0
rad21,dck,486.0
rad21,copb1,475.0
rad21,prc1,575.0
rad21,polr2b,445.0
rad21,dennd1c,466.0
rad21,slc25a46,438.0
rad21,rfesd,318.0
rad21,zfp655,495.0
rad21,tmem109,1835.0
rad21,cdca5,768.0
rad21,d10wsu102e,778.0
rad21,taf12,488.0
rad21,rnase6,808.0
rad21,elp2,627.0
rad21,ap5m1,492.0
rad21,champ1,313.0
rad21,pot1a,410.0
rad21,eif2b1,557.0
rad21,inpp5b,642.0
rad21,pwp2,692.0
rad21,psat1,274.0
rad21,slc31a1,737.0
rad21,hacd3,317.0
rad21,cad,396.0
rad21,ncapg,314.0
rad21,ice1,316.0
rad21,anapc4,566.0
rad21,calu,336.0
rad21,tmem206,547.0
rad21,fuca2,494.0
rad21,lrrc14,606.0
rad21,gorasp1,409.0
rad21,napsa,708.0
rad21,wls,324.0
rad21,dnajc10,495.0
rad21,l2hgdh,501.0
rad21,ampd3,559.0
rad21,ncapd2,378.0
rad21,mtrex,619.0
rad21,pbk,289.0
rad21,snapc3,463.0
rad21,itsn1,368.0
rad21,ppp6c,429.0
rad21,vps41,588.0
rad21,wars,364.0
rad21,memo1,351.0
rad21,cenpo,314.0
rad21,mfge8,372.0
rad21,pole3,627.0
rad21,fam234b,337.0
rad21,tollip,411.0
rad21,nup155,795.0
rad21,tvp23b,457.0
rad21,ilvbl,285.0
rad21,sgpp1,631.0
rad21,nt5dc1,392.0
rad21,idh3a,354.0
rad21,serpina3g,959.0
rad21,mt1,619.0
rad21,pitpnb,418.0
rad21,ifi203,427.0
rad21,adamts10,448.0
rad21,atg4b,412.0
rad21,rgs1,730.0
rad21,uros,381.0
rad21,gimap1,516.0
rad21,enpp4,375.0
rad21,rcsd1,375.0
rad21,mad2l1,313.0
rad21,nsmaf,362.0
rad21,trmt2a,597.0
rad21,tmem129,597.0
rad21,tacc3,597.0
rad21,gtf2f1,604.0
rad21,anxa6,525.0
rad21,atp1b2,514.0
rad21,golph3,439.0
rad21,tmx1,560.0
rad21,ybx3,409.0
rad21,mis12,309.0
rad21,xk,521.0
rad21,tpp1,523.0
rad21,uba7,768.0
rad21,dusp2,455.0
rad21,fignl1,306.0
rad21,xab2,418.0
rad21,mto1,357.0
rad21,dcaf11,725.0
rad21,stard10,379.0
rad21,gpr180,345.0
rad21,e2f6,279.0
rad21,dnajc5,538.0
rad21,usp37,476.0
rad21,ssx2ip,498.0
rad21,gemin5,442.0
rad21,sept8,543.0
rad21,cops8,448.0
rad21,epsti1,426.0
rad21,xpc,519.0
rad21,dlst,308.0
rad21,tbc1d2b,578.0
rad21,sqor,666.0
rad21,mndal,452.0
rad21,supt7l,396.0
rad21,ptdss1,346.0
rad21,cenpk,314.0
rad21,mau2,392.0
rad21,ap1g2,361.0
rad21,atp7b,366.0
rad21,alg11,366.0
rad21,abcb10,498.0
rad21,golm1,412.0
rad21,ubap1,551.0
rad21,gng11,554.0
rad21,pus7,343.0
rad21,clpx,441.0
rad21,ipo4,868.0
rad21,mki67,349.0
rad21,klhl6,449.0
rad21,rasal3,420.0
rad21,cd1d1,435.0
rad21,ppat,277.0
rad21,chordc1,367.0
rad21,cenpe,392.0
rad21,klhl23,269.0
rad21,ccne1,323.0
rad21,eftud2,491.0
rad21,orc2,314.0
rad21,bag2,260.0
rad21,cd84,384.0
rad21,uhrf1,371.0
rad21,tcp11l2,327.0
rad21,nudcd1,436.0
rad21,zfp322a,302.0
rad21,gcnt2,491.0
rad21,slc40a1,504.0
rad21,2610301b20rik,233.0
rad21,hlf,471.0
rad21,csad,487.0
rad21,rnf213,566.0
rad21,ttll12,325.0
rad21,cytip,590.0
rad21,smc2,206.0
rad21,nek9,291.0
rad21,ctps,343.0
rad21,mcm3,250.0
rad21,tfg,340.0
rad21,prmt7,567.0
rad21,rgs2,352.0
rad21,slc29a1,682.0
rad21,jak3,691.0
rad21,fzr1,725.0
rad21,stx12,457.0
rad21,nasp,380.0
rad21,lonp1,404.0
rad21,tes,308.0
rad21,mcm4,220.0
rad21,cog6,334.0
rad21,btaf1,367.0
rad21,snx10,482.0
rad21,golt1b,275.0
rad21,pqlc3,421.0
rad21,pik3r2,642.0
rad21,stap1,773.0
rad21,sppl2b,494.0
rad21,cd9,460.0
rad21,anxa4,609.0
rad21,utp4,322.0
rad21,flot2,277.0
rad21,birc5,751.0
rad21,sun1,231.0
rad21,umps,237.0
rad21,zfp945,355.0
rad21,cpt1a,360.0
rad21,ccng1,276.0
rad21,isyna1,270.0
rad21,tmc6,592.0
rad21,unc93b1,417.0
rad21,unk,378.0
rad21,pfkm,313.0
rad21,fam76b,324.0
rad21,hells,331.0
rad21,acox1,369.0
rad21,cog7,419.0
rad21,tubgcp3,300.0
rad21,uap1l1,288.0
rad21,slc30a6,328.0
rad21,gskip,504.0
rad21,cers4,384.0
rad21,nptn,381.0
rad21,lig1,288.0
rad21,vkorc1l1,564.0
rad21,nubp2,562.0
rad21,asb8,441.0
rad21,timm50,369.0
rad21,e2f4,827.0
rad21,ndc1,216.0
rad21,2210016f16rik,439.0
rad21,ckap5,269.0
rad21,cd82,261.0
rad21,mfng,460.0
rad21,st8sia4,428.0
rad21,epor,533.0
rad21,tmem263,281.0
rad21,cdc45,332.0
rad21,wdr75,215.0
rad21,asns,462.0
rad21,coq8a,232.0
rad21,klhl22,350.0
rad21,med22,477.0
rad21,mfn2,358.0
rad21,rpp40,324.0
rad21,tcirg1,339.0
rad21,rrm1,570.0
rad21,plk1,275.0
rad21,tbc1d15,346.0
rad21,nit1,316.0
rad21,cdc20,306.0
rad21,cnp,433.0
rad21,crip2,302.0
rad21,rcor1,258.0
rad21,afg3l2,626.0
rad21,arl6ip6,266.0
rad21,tspan33,485.0
rad21,casp4,446.0
rad21,tmem176b,1557.0
rad21,hebp1,389.0
rad21,aar2,234.0
rad21,alg9,280.0
rad21,incenp,310.0
rad21,ube2c,282.0
rad21,isg20,369.0
rad21,camk1,395.0
rad21,poglut1,224.0
rad21,nusap1,386.0
rad21,gpr171,561.0
rad21,ypel3,732.0
rad21,sacm1l,330.0
rad21,tapt1,438.0
rad21,blvrb,362.0
rad21,cd93,263.0
rad21,iars2,415.0
rad21,h1f0,373.0
rad21,lmna,492.0
rad21,tom1l1,495.0
rad21,qars,308.0
rad21,ubl4a,274.0
rad21,rad51,268.0
rad21,pcyt2,338.0
rad21,f11r,473.0
rad21,tmem56,409.0
rad21,atp6v1a,477.0
rad21,ctse,372.0
rad21,ccne2,248.0
rad21,slc11a2,361.0
rad21,tmem173,270.0
rad21,ccnb2,393.0
rad21,sp100,290.0
rad21,atp6ap1,292.0
rad21,arhgef6,247.0
rad21,snca,374.0
rad21,slc19a1,209.0
rad21,e2f8,723.0
rad21,leprot,262.0
rad21,p2ry14,840.0
rad21,plaa,289.0
rad21,sptlc1,424.0
rad21,dynlt3,249.0
rad21,naga,299.0
rad21,usp10,381.0
rad21,rangap1,307.0
rad21,pdk3,253.0
rad21,lsp1,413.0
rad21,cdk1,296.0
rad21,psmd9,348.0
rad21,wdr55,231.0
rad21,ranbp3,275.0
rad21,lcp2,423.0
rad21,snap23,328.0
rad21,alkbh8,277.0
rad21,pdcl,250.0
rad21,ubr7,313.0
rad21,plin2,360.0
rad21,rad21,289.0
rad21,ckap2,293.0
rad21,edc3,324.0
rad21,ebi3,440.0
rad21,mtap,242.0
rad21,skap2,385.0
rad21,sept6,257.0
rad21,acss1,225.0
rad21,ica1,207.0
rad21,slc38a5,478.0
rad21,sgta,352.0
rad21,ncaph,266.0
rad21,rbpms,373.0
rad21,mthfd1,318.0
rad21,fbxw5,350.0
rad21,gata2,572.0
rad21,tbxas1,588.0
rad21,tnfrsf13b,325.0
rad21,vps35,284.0
rad21,orc6,284.0
rad21,hmbs,244.0
rad21,ubac1,308.0
rad21,uba5,618.0
rad21,zkscan17,187.0
rad21,farsb,226.0
rad21,dus1l,488.0
rad21,calcrl,465.0
rad21,gatm,261.0
rad21,tpx2,450.0
rad21,plek,462.0
rad21,sec23ip,237.0
rad21,wdr6,335.0
rad21,fpgs,576.0
rad21,ncln,524.0
rad21,nudt19,294.0
rad21,nup88,205.0
rad21,il21r,330.0
rad21,gramd1a,284.0
rad21,ifitm1,367.0
rad21,etf1,320.0
rad21,nsd2,393.0
rad21,gmpr,293.0
rad21,cks1b,230.0
rad21,tfr2,273.0
rad21,ptcd3,262.0
rad21,cd48,212.0
rad21,vps11,259.0
rad21,trim47,516.0
rad21,fastkd2,217.0
rad21,ddx58,270.0
rad21,ubr1,321.0
